-1.0692	6.8292
-1.0688	6.8284
-1.0692	6.8388
-1.07	6.8344
-1.068	6.8224
-1.07	6.8272
-1.0684	6.8284
-1.0684	6.8188
-1.068	6.8232
-1.0652	6.836
-1.068	6.8304
-1.0664	6.83
-1.0668	6.8384
-1.0668	6.8352
-1.0672	6.8232
-1.0676	6.826
-1.0672	6.8272
-1.0688	6.8176
-1.0704	6.8216
-1.0696	6.8344
-1.0684	6.828
-1.0708	6.83
-1.068	6.8372
-1.0696	6.836
-1.0692	6.8264
-1.0692	6.832
-1.0668	6.8316
-1.0668	6.8224
-1.0676	6.8248
-1.0668	6.8408
-1.0672	6.8328
-1.0668	6.8332
-1.0664	6.842
-1.0676	6.8388
-1.0664	6.8268
-1.0688	6.83
-1.0672	6.8316
-1.0692	6.8216
-1.07	6.8244
-1.07	6.838
-1.0712	6.832
-1.0696	6.8336
-1.0672	6.8424
-1.0696	6.8384
-1.0664	6.8264
-1.0672	6.8304
-1.0684	6.8312
-1.0668	6.8228
-1.0672	6.8272
-1.0672	6.8384
-1.0664	6.8332
-1.0672	6.834
-1.0656	6.8412
-1.068	6.8396
-1.068	6.8264
-1.0676	6.8308
-1.0684	6.8256
-1.0684	6.816
-1.0712	6.8208
-1.0692	6.8328
-1.0704	6.83
-1.068	6.8276
-1.0696	6.838
-1.068	6.836
-1.0688	6.8216
-1.068	6.8276
-1.066	6.8264
-1.0664	6.82
-1.064	6.8224
-1.068	6.836
-1.0672	6.8304
-1.0656	6.83
-1.0684	6.8392
-1.0688	6.836
-1.068	6.8232
-1.0688	6.8268
-1.0692	6.8272
-1.0704	6.8168
-1.07	6.822
-1.0708	6.8348
-1.07	6.8296
-1.0704	6.8288
-1.0676	6.8376
-1.0676	6.8348
-1.07	6.8228
-1.068	6.8272
-1.0668	6.8288
-1.066	6.818
-1.0664	6.8208
-1.0656	6.8336
-1.0672	6.8288
-1.0668	6.8304
-1.0668	6.8376
-1.0676	6.8372
-1.0684	6.828
-1.07	6.8292
-1.0688	6.8304
-1.0704	6.8208
-1.0696	6.8264
-1.0692	6.8376
-1.0704	6.8336
-1.0688	6.8336
-1.068	6.84
-1.068	6.84
-1.0692	6.8268
-1.0668	6.8328
-1.0664	6.832
-1.0672	6.8212
-1.0672	6.826
-1.0676	6.8388
-1.0672	6.8348
-1.0672	6.8328
-1.0688	6.8408
-1.068	6.8388
-1.0696	6.8268
-1.0688	6.8312
-1.0704	6.8292
-1.0696	6.8236
-1.07	6.8252
-1.0688	6.8384
-1.0684	6.8332
-1.068	6.8332
-1.0672	6.8416
-1.0684	6.8384
-1.0668	6.828
-1.0644	6.8296
-1.066	6.8272
-1.068	6.8164
-1.0684	6.8232
-1.0676	6.834
-1.0664	6.8304
-1.0704	6.8304
-1.068	6.838
-1.0688	6.8348
-1.0692	6.8216
-1.0688	6.8252
-1.0708	6.828
-1.0704	6.816
-1.0684	6.8224
-1.0688	6.834
-1.0684	6.83
-1.0688	6.83
-1.0668	6.8376
-1.0672	6.8364
-1.066	6.8224
-1.066	6.8284
-1.0664	6.8264
-1.0676	6.8168
-1.068	6.8232
-1.0664	6.8344
-1.0692	6.83
-1.0692	6.8272
-1.0692	6.838
-1.07	6.8348
-1.0692	6.8216
-1.0716	6.828
-1.0696	6.828
-1.0692	6.818
-1.07	6.8208
-1.0684	6.8356
-1.0672	6.8288
-1.068	6.8292
-1.0668	6.838
-1.068	6.8388
-1.0676	6.8284
-1.0668	6.83
-1.068	6.832
-1.066	6.8228
-1.0676	6.826
-1.068	6.8408
-1.0676	6.8336
-1.07	6.8316
-1.0684	6.8432
-1.07	6.8372
-1.0704	6.8264
-1.0696	6.8308
-1.0684	6.8292
-1.0692	6.822
-1.0684	6.8256
-1.07	6.838
-1.068	6.8332
-1.0664	6.8316
-1.0668	6.842
-1.0676	6.8392
-1.0664	6.826
-1.0668	6.8312
-1.066	6.8292
-1.068	6.8208
-1.0684	6.8268
-1.0676	6.84
-1.0688	6.8332
-1.07	6.8316
-1.0704	6.8408
-1.0704	6.84
-1.0692	6.8248
-1.0688	6.8292
-1.0696	6.8256
-1.068	6.8152
-1.0684	6.822
-1.0664	6.8352
-1.066	6.8296
-1.0672	6.8304
-1.0652	6.8368
-1.0684	6.8344
-1.0668	6.8236
-1.0676	6.826
-1.068	6.8276
-1.0668	6.8168
-1.0716	6.8232
-1.068	6.8344
-1.07	6.828
-1.0688	6.8288
-1.07	6.838
-1.0716	6.8348
-1.068	6.8224
-1.0692	6.8276
-1.0676	6.8268
-1.0676	6.816
-1.0684	6.8232
-1.0664	6.834
-1.0672	6.8292
-1.0668	6.8296
-1.0676	6.8392
-1.066	6.834
-1.0676	6.8244
-1.068	6.828
-1.0684	6.8276
-1.0688	6.8172
-1.068	6.8232
-1.0704	6.8352
-1.068	6.8272
-1.07	6.8292
-1.0708	6.8368
-1.0696	6.8368
-1.07	6.8268
-1.0692	6.8304
-1.0684	6.832
-1.0668	6.822
-1.0668	6.826
-1.0684	6.8388
-1.0652	6.836
-1.0664	6.8328
-1.068	6.8416
-1.0668	6.8388
-1.068	6.8276
-1.0684	6.8304
-1.0688	6.83
-1.0692	6.822
-1.0688	6.8264
-1.0696	6.838
-1.0692	6.8332
-1.0684	6.8336
-1.0708	6.8404
-1.0708	6.8372
-1.068	6.8268
-1.0676	6.8284
-1.0676	6.8296
-1.0676	6.8216
-1.0676	6.8272
-1.0672	6.8384
-1.0664	6.8328
-1.0664	6.832
-1.066	6.8424
-1.0664	6.8396
-1.0668	6.8264
-1.0676	6.8276
-1.0692	6.824
-1.0688	6.8156
-1.0696	6.82
-1.0696	6.8332
-1.0696	6.8296
-1.0712	6.8272
-1.0696	6.8364
-1.0696	6.8348
-1.0664	6.8236
-1.0672	6.8268
-1.0668	6.8268
-1.0652	6.8176
-1.068	6.8212
-1.066	6.8356
-1.0668	6.8304
-1.066	6.8292
-1.0664	6.838
-1.0676	6.8352
-1.066	6.8228
-1.0692	6.8276
-1.068	6.8272
-1.0704	6.8164
-1.0708	6.8204
-1.0676	6.8344
-1.0696	6.8292
-1.0688	6.83
-1.07	6.8368
-1.0692	6.8356
-1.0684	6.8208
-1.0688	6.8276
-1.0672	6.828
-1.0668	6.8184
-1.066	6.8208
-1.0652	6.8348
-1.0672	6.8292
-1.0656	6.8292
-1.068	6.8384
-1.0684	6.8388
-1.068	6.828
-1.0696	6.8296
-1.0688	6.8308
-1.07	6.8204
-1.0688	6.8264
-1.07	6.8408
-1.07	6.832
-1.0684	6.832
-1.0708	6.8436
-1.0688	6.8384
-1.0676	6.8272
-1.0684	6.8316
-1.0676	6.8328
-1.0676	6.8224
-1.0664	6.8256
-1.0676	6.8392
-1.0676	6.8332
-1.0672	6.8328
-1.0696	6.8416
-1.0672	6.838
-1.0676	6.8244
-1.0704	6.8308
-1.07	6.8304
-1.0704	6.8204
-1.072	6.8256
-1.07	6.8372
-1.068	6.8332
-1.0676	6.8336
-1.0676	6.84
-1.0672	6.8392
-1.0668	6.8244
-1.0668	6.828
-1.068	6.8256
-1.0656	6.818
-1.0676	6.8232
-1.0688	6.8352
-1.0676	6.8304
-1.0676	6.8276
-1.0684	6.8392
-1.0688	6.8332
-1.0672	6.8216
-1.07	6.8272
-1.0696	6.8264
-1.0708	6.8184
-1.0684	6.8212
-1.0672	6.8356
-1.0684	6.83
-1.0676	6.83
-1.0672	6.84
-1.0676	6.834
-1.064	6.824
-1.0656	6.8288
-1.0672	6.8288
-1.0664	6.8172
-1.0664	6.8212
-1.068	6.836
-1.0672	6.8304
-1.0676	6.828
-1.0684	6.8364
-1.0692	6.836
-1.0696	6.8212
-1.0704	6.8272
-1.07	6.8272
-1.07	6.8168
-1.068	6.8208
-1.0672	6.834
-1.068	6.8304
-1.0692	6.8284
-1.0676	6.8384
-1.0656	6.8408
-1.0672	6.8272
-1.0664	6.8312
-1.0668	6.8324
-1.0664	6.82
-1.0668	6.8268
-1.068	6.838
-1.0692	6.8328
-1.0684	6.8328
-1.0684	6.8416
-1.0692	6.838
-1.0688	6.8272
-1.0664	6.83
-1.0712	6.8308
-1.068	6.8196
-1.0688	6.8276
-1.0688	6.8392
-1.0672	6.8332
-1.0684	6.8356
-1.0656	6.8424
-1.066	6.8412
-1.0652	6.826
-1.0668	6.8308
-1.0684	6.8312
-1.0692	6.8224
-1.0656	6.826
-1.0684	6.8396
-1.0696	6.834
-1.0688	6.8324
-1.0692	6.8396
-1.072	6.8388
-1.068	6.8256
-1.0692	6.826
-1.0688	6.8256
-1.068	6.8164
-1.0696	6.8216
-1.0668	6.8332
-1.0692	6.8304
-1.0656	6.8304
-1.0664	6.8388
-1.0668	6.8364
-1.066	6.8232
-1.0668	6.8288
-1.066	6.826
-1.068	6.8172
-1.0684	6.8204
-1.07	6.8332
-1.0684	6.8292
-1.07	6.8276
-1.0688	6.8388
-1.0696	6.8344
-1.0676	6.8232
-1.0684	6.8264
-1.0684	6.8284
-1.0672	6.8168
-1.0672	6.8224
-1.066	6.8356
-1.0672	6.8284
-1.0672	6.8308
-1.0676	6.8384
-1.0664	6.836
-1.0676	6.8232
-1.0664	6.8296
-1.0672	6.8268
-1.0676	6.8172
-1.0684	6.8236
-1.068	6.8356
-1.07	6.8304
-1.07	6.83
-1.0692	6.8416
-1.0708	6.8404
-1.0676	6.8268
-1.068	6.8308
-1.0676	6.8316
-1.068	6.8212
-1.0668	6.8276
-1.0644	6.84
-1.068	6.8344
-1.0652	6.834
-1.0684	6.8404
-1.068	6.84
-1.0664	6.8276
-1.068	6.8316
-1.0688	6.8312
-1.0696	6.8216
-1.0676	6.8244
-1.0692	6.8376
-1.0684	6.8328
-1.0712	6.8328
-1.0668	6.842
-1.0688	6.838
-1.0676	6.8272
-1.068	6.8292
-1.0672	6.8308
-1.066	6.822
-1.0684	6.826
-1.0656	6.8392
-1.066	6.8348
-1.0664	6.8324
-1.0668	6.8436
-1.068	6.8388
-1.0664	6.824
-1.0676	6.8264
-1.0676	6.8264
-1.068	6.8164
-1.07	6.82
-1.0688	6.8356
-1.0704	6.8292
-1.0688	6.8296
-1.0688	6.8388
-1.0692	6.8344
-1.068	6.8196
-1.0676	6.826
-1.0656	6.8272
-1.0672	6.8176
-1.0676	6.8228
-1.066	6.8344
-1.066	6.8296
-1.0648	6.83
-1.0676	6.8388
-1.0668	6.8356
-1.0684	6.8228
-1.0692	6.8272
-1.07	6.8272
-1.0692	6.816
-1.0696	6.8204
-1.0696	6.8328
-1.0684	6.8288
-1.0688	6.8276
-1.0696	6.8388
-1.068	6.8336
-1.0684	6.8224
-1.0668	6.8276
-1.066	6.8276
-1.0672	6.8192
-1.0672	6.8212
-1.0656	6.836
-1.066	6.83
-1.066	6.8284
-1.0688	6.8396
-1.0656	6.8396
-1.0676	6.826
-1.0676	6.8296
-1.0696	6.8316
-1.0688	6.8216
-1.0688	6.8256
-1.0684	6.8384
-1.0692	6.832
-1.068	6.8324
-1.068	6.8416
-1.0672	6.8388
-1.066	6.8264
-1.0668	6.8316
-1.0656	6.8324
-1.0668	6.8228
-1.0656	6.826
-1.068	6.838
-1.0672	6.8344
-1.0676	6.8332
-1.068	6.8428
-1.0676	6.8384
-1.0688	6.826
-1.0692	6.8316
-1.07	6.8296
-1.0712	6.8232
-1.068	6.824
-1.0688	6.838
-1.068	6.8324
-1.0692	6.8324
-1.0672	6.8424
-1.0672	6.8376
-1.0668	6.826
-1.0664	6.826
-1.0656	6.8272
-1.0684	6.8188
-1.0664	6.8212
-1.0668	6.8364
-1.0668	6.8296
-1.0672	6.828
-1.0688	6.8388
-1.0692	6.8344
-1.068	6.8204
-1.07	6.8256
-1.0672	6.8284
-1.0696	6.8168
-1.0684	6.8212
-1.0696	6.8348
-1.0692	6.83
-1.0672	6.8288
-1.0688	6.838
-1.066	6.8352
-1.0668	6.8244
-1.0656	6.8268
-1.0664	6.8272
-1.0668	6.8192
-1.0648	6.8208
-1.0672	6.8364
-1.0688	6.8288
-1.068	6.8284
-1.07	6.8376
-1.0696	6.8336
-1.0704	6.8252
-1.0692	6.8264
-1.0688	6.8268
-1.0704	6.818
-1.0688	6.82
-1.0684	6.8356
-1.0688	6.8296
-1.0668	6.8304
-1.0672	6.844
-1.0668	6.8408
-1.0656	6.8264
-1.0672	6.8316
-1.0668	6.8324
-1.068	6.8228
-1.0668	6.8268
-1.0692	6.8388
-1.0668	6.8328
-1.0688	6.8308
-1.0708	6.8396
-1.068	6.8384
-1.0712	6.8268
-1.0692	6.83
-1.0688	6.832
-1.0684	6.8224
-1.0688	6.8252
-1.0672	6.8388
-1.0676	6.8328
-1.0676	6.8336
-1.0672	6.8408
-1.0648	6.8384
-1.0664	6.8272
-1.0652	6.83
-1.0668	6.8304
-1.0676	6.8208
-1.068	6.8256
-1.0684	6.8396
-1.0684	6.8324
-1.07	6.8328
-1.068	6.8408
-1.0696	6.8384
-1.0684	6.8236
-1.068	6.8268
-1.0688	6.8268
-1.068	6.816
-1.0672	6.8208
-1.0684	6.8336
-1.0664	6.83
-1.0668	6.83
-1.0656	6.8376
-1.0648	6.8344
-1.0664	6.8232
-1.0656	6.8276
-1.0664	6.8272
-1.068	6.818
-1.0664	6.8208
-1.0692	6.8336
-1.0684	6.8288
-1.0704	6.8292
-1.0692	6.8372
-1.0696	6.8344
-1.0692	6.8212
-1.0672	6.8256
-1.068	6.8276
-1.0676	6.8152
-1.068	6.822
-1.0668	6.8352
-1.0656	6.8288
-1.0664	6.8296
-1.0668	6.838
-1.0656	6.8368
-1.066	6.8248
-1.0676	6.8272
-1.0676	6.828
-1.0688	6.8168
-1.0684	6.8212
-1.0704	6.8328
-1.07	6.8276
-1.068	6.8292
-1.0688	6.84
-1.0672	6.8388
-1.0684	6.8264
-1.0688	6.8328
-1.0664	6.8296
-1.068	6.8224
-1.066	6.8252
-1.0664	6.84
-1.0668	6.8348
-1.0672	6.832
-1.068	6.844
-1.0664	6.8396
-1.0684	6.8264
-1.0672	6.8316
-1.0688	6.8304
-1.0692	6.8216
-1.0688	6.8244
-1.0696	6.8388
-1.0692	6.832
-1.0704	6.8336
-1.0676	6.84
-1.0696	6.8392
-1.0676	6.8272
-1.0688	6.83
-1.0676	6.8316
-1.066	6.8212
-1.0664	6.8268
-1.0648	6.838
-1.068	6.8332
-1.0664	6.8344
-1.066	6.842
-1.0664	6.8376
-1.0672	6.8228
-1.068	6.8252
-1.0668	6.8284
-1.0688	6.8156
-1.0692	6.8204
-1.0692	6.834
-1.068	6.8296
-1.0684	6.8276
-1.0688	6.8372
-1.0672	6.836
-1.0672	6.8224
-1.0668	6.8272
-1.0672	6.828
-1.0668	6.8176
-1.0644	6.8212
-1.0668	6.834
-1.0644	6.8288
-1.0664	6.8292
-1.0676	6.8368
-1.0684	6.8352
-1.0688	6.8224
-1.0684	6.8256
-1.0696	6.8284
-1.0696	6.8164
-1.0684	6.8224
-1.0704	6.8336
-1.0696	6.8292
-1.0672	6.8292
-1.0676	6.8368
-1.0672	6.8328
-1.068	6.8232
-1.0664	6.8268
-1.0668	6.8284
-1.0664	6.818
-1.0676	6.82
-1.0664	6.8352
-1.0672	6.8288
-1.0676	6.83
-1.0668	6.8424
-1.0688	6.8396
-1.0668	6.8272
-1.0688	6.8308
-1.0684	6.8312
-1.0692	6.822
-1.0676	6.824
-1.0684	6.8396
-1.068	6.8332
-1.068	6.8324
-1.0668	6.8424
-1.0672	6.8392
-1.0684	6.828
-1.066	6.8316
-1.066	6.832
-1.0664	6.8212
-1.0668	6.824
-1.0656	6.8392
-1.0668	6.8344
-1.0672	6.8324
-1.068	6.842
-1.0676	6.8396
-1.0696	6.8264
-1.0696	6.8296
-1.0696	6.8288
-1.0708	6.8212
-1.068	6.8244
-1.0696	6.8392
-1.0668	6.834
-1.0692	6.832
-1.0664	6.8416
-1.0664	6.8376
-1.0656	6.8224
-1.066	6.8276
-1.0668	6.8264
-1.066	6.8176
-1.0664	6.8204
-1.0676	6.8336
-1.068	6.8292
-1.0688	6.8284
-1.0692	6.8384
-1.07	6.8332
-1.0716	6.8208
-1.0696	6.8272
-1.0716	6.8272
-1.0676	6.8164
-1.068	6.8212
-1.0688	6.8332
-1.0664	6.8276
-1.0668	6.8284
-1.0672	6.8384
-1.0656	6.8348
-1.0656	6.8244
-1.066	6.8272
-1.0656	6.828
-1.0684	6.8184
-1.0676	6.822
-1.0672	6.8344
-1.0672	6.8284
-1.066	6.8272
-1.0692	6.8372
-1.0696	6.834
-1.07	6.8248
-1.07	6.8268
-1.0668	6.8264
-1.0696	6.8152
-1.0672	6.8212
-1.0672	6.8348
-1.0696	6.8296
-1.066	6.8308
-1.0656	6.8444
-1.0676	6.8388
-1.066	6.8264
-1.0676	6.8308
-1.068	6.8304
-1.0676	6.8216
-1.0692	6.8248
-1.0676	6.8396
-1.0688	6.8332
-1.0696	6.832
-1.0692	6.84
-1.0696	6.838
-1.0696	6.8268
-1.0692	6.8312
-1.07	6.8296
-1.0684	6.8236
-1.0688	6.8244
-1.0672	6.838
-1.0668	6.8356
-1.0652	6.832
-1.0648	6.8448
-1.0668	6.8392
-1.0664	6.8268
-1.0676	6.8324
-1.0676	6.8316
-1.0668	6.822
-1.0684	6.8248
-1.0696	6.8384
-1.0708	6.8316
-1.0684	6.8316
-1.0704	6.8412
-1.0688	6.8368
-1.0692	6.8232
-1.0688	6.826
-1.068	6.8264
-1.0696	6.8188
-1.0664	6.8192
-1.0664	6.8352
-1.0672	6.83
-1.0648	6.8284
-1.0664	6.838
-1.0656	6.8364
-1.0672	6.822
-1.066	6.8272
-1.0668	6.8276
-1.0684	6.8172
-1.0688	6.82
-1.0688	6.8336
-1.07	6.8284
-1.0692	6.828
-1.07	6.838
-1.07	6.834
-1.0688	6.8216
-1.0672	6.8256
-1.0684	6.8272
-1.0672	6.816
-1.0676	6.8204
-1.066	6.8356
-1.0656	6.8292
-1.0652	6.8284
-1.0664	6.8376
-1.0672	6.8356
-1.0668	6.8224
-1.0692	6.8248
-1.068	6.826
-1.0704	6.8176
-1.0696	6.8208
-1.0692	6.834
-1.0696	6.8304
-1.0688	6.8324
-1.0704	6.8424
-1.0676	6.8368
-1.068	6.8268
-1.0696	6.83
-1.0664	6.832
-1.068	6.8208
-1.066	6.8244
-1.0644	6.8376
-1.066	6.8328
-1.0664	6.8328
-1.0676	6.842
-1.0652	6.8384
-1.0688	6.8284
-1.0668	6.8316
-1.068	6.8292
-1.0688	6.8224
-1.0684	6.824
-1.0696	6.8388
-1.0676	6.8352
-1.07	6.8328
-1.068	6.8396
-1.0696	6.8388
-1.0676	6.8268
-1.068	6.83
-1.068	6.8308
-1.0668	6.8248
-1.0668	6.8268
-1.0652	6.8384
-1.066	6.8344
-1.066	6.8328
-1.0672	6.84
-1.0676	6.836
-1.068	6.8208
-1.0688	6.8252
-1.0684	6.8272
-1.0692	6.816
-1.0688	6.8208
-1.0696	6.8352
-1.0692	6.8292
-1.0688	6.8288
-1.0696	6.8368
-1.0668	6.8348
-1.0664	6.8224
-1.0672	6.826
-1.0652	6.828
-1.0668	6.8196
-1.0652	6.8204
-1.0644	6.8348
-1.0652	6.8292
-1.066	6.83
-1.068	6.8364
-1.0676	6.8364
-1.0676	6.8232
-1.0692	6.828
-1.0692	6.826
-1.0692	6.816
-1.068	6.8216
-1.0696	6.8348
-1.0692	6.8276
-1.068	6.8284
-1.068	6.8372
-1.0688	6.834
-1.0664	6.8232
-1.0664	6.8272
-1.068	6.8268
-1.0656	6.8156
-1.0652	6.8208
-1.0672	6.834
-1.0648	6.8284
-1.0676	6.8332
-1.0672	6.8408
-1.0692	6.8392
-1.0692	6.8268
-1.07	6.83
-1.0692	6.8304
-1.0704	6.8224
-1.0676	6.8256
-1.0692	6.8376
-1.0688	6.8344
-1.0684	6.8324
-1.0672	6.8416
-1.0668	6.8384
-1.0672	6.8276
-1.066	6.832
-1.068	6.8312
-1.0668	6.822
-1.066	6.8256
-1.0676	6.8388
-1.0676	6.8348
-1.0672	6.8328
-1.068	6.84
-1.0676	6.84
-1.0684	6.8256
-1.0712	6.8296
-1.0688	6.8304
-1.07	6.8212
-1.0716	6.8244
-1.0696	6.838
-1.0684	6.8332
-1.0676	6.8324
-1.0668	6.8412
-1.0668	6.836
-1.0656	6.824
-1.0672	6.8272
-1.066	6.8272
-1.0652	6.8176
-1.0656	6.8212
-1.0676	6.8352
-1.0684	6.8296
-1.0668	6.8268
-1.0688	6.8372
-1.0676	6.8348
-1.068	6.8216
-1.0684	6.8256
-1.0692	6.8272
-1.0708	6.8168
-1.0692	6.8196
-1.0688	6.8344
-1.0692	6.8284
-1.0684	6.83
-1.0672	6.838
-1.068	6.836
-1.0672	6.8216
-1.0664	6.8256
-1.0672	6.8264
-1.0668	6.8176
-1.0668	6.8204
-1.0684	6.836
-1.068	6.8304
-1.0688	6.8272
-1.0716	6.8364
-1.0684	6.8352
-1.0688	6.8212
-1.0696	6.8264
-1.0668	6.8268
-1.0692	6.8172
-1.0676	6.8208
-1.0672	6.8344
-1.0688	6.8312
-1.0644	6.834
-1.0676	6.8428
-1.0676	6.838
-1.0668	6.8264
-1.0676	6.8312
-1.0664	6.8308
-1.0672	6.8224
-1.0676	6.8248
-1.0676	6.8384
-1.068	6.8328
-1.0684	6.8312
-1.0684	6.84
-1.0696	6.8396
-1.0696	6.8264
-1.07	6.83
-1.0688	6.83
-1.0672	6.8212
-1.0672	6.8244
-1.0672	6.8364
-1.066	6.8336
-1.0648	6.8324
-1.0668	6.8416
-1.0676	6.8388
-1.0668	6.8268
-1.0652	6.8312
-1.0672	6.83
-1.0696	6.822
-1.0672	6.824
-1.0692	6.8372
-1.0684	6.834
-1.0696	6.8308
-1.0688	6.84
-1.0696	6.836
-1.0692	6.8208
-1.0688	6.8264
-1.0676	6.8264
-1.0684	6.8172
-1.0668	6.8208
-1.0672	6.8336
-1.0668	6.83
-1.0668	6.8284
-1.0672	6.8372
-1.0668	6.8364
-1.0652	6.8212
-1.0672	6.8268
-1.0676	6.828
-1.068	6.8168
-1.0692	6.8212
-1.0684	6.8328
-1.0692	6.8276
-1.0704	6.8288
-1.0692	6.836
-1.0696	6.834
-1.0696	6.8232
-1.0664	6.8264
-1.0692	6.8276
-1.0668	6.818
-1.0676	6.82
-1.0664	6.8356
-1.0648	6.8296
-1.0656	6.828
-1.0672	6.8364
-1.0656	6.8372
-1.0672	6.8232
-1.0676	6.8248
-1.0692	6.8264
-1.068	6.818
-1.0684	6.8172
-1.0692	6.834
-1.0704	6.8308
-1.0688	6.832
-1.068	6.8416
-1.068	6.8372
-1.0696	6.8276
-1.0684	6.8304
-1.066	6.8316
-1.0676	6.8232
-1.0648	6.826
-1.0672	6.8388
-1.0652	6.8324
-1.0664	6.8344
-1.0668	6.8424
-1.0664	6.84
-1.0692	6.8276
-1.066	6.83
-1.0684	6.8312
-1.0696	6.8204
-1.0692	6.8228
-1.0704	6.838
-1.0684	6.8332
-1.0704	6.8332
-1.0688	6.8408
-1.0692	6.8372
-1.0672	6.8268
-1.0668	6.8308
-1.0676	6.8308
-1.0656	6.8216
-1.0652	6.8256
-1.0656	6.8384
-1.0672	6.8312
-1.0672	6.8324
-1.068	6.8396
-1.0672	6.8352
-1.0684	6.822
-1.0696	6.8268
-1.0688	6.8256
-1.0696	6.8168
-1.07	6.822
-1.0708	6.834
-1.07	6.8292
-1.0676	6.8268
-1.0676	6.8348
-1.0684	6.8352
-1.0672	6.8236
-1.0672	6.826
-1.0664	6.828
-1.0652	6.818
-1.068	6.8208
-1.066	6.8348
-1.0672	6.8292
-1.068	6.8284
-1.068	6.8384
-1.0684	6.8344
-1.0672	6.8228
-1.0688	6.8256
-1.0676	6.8268
-1.0688	6.8168
-1.0692	6.82
-1.068	6.8328
-1.0696	6.8296
-1.0672	6.8284
-1.0672	6.8384
-1.0672	6.834
-1.0652	6.8232
-1.066	6.8268
-1.0656	6.8268
-1.0664	6.8188
-1.0672	6.8204
-1.066	6.8352
-1.0676	6.8312
-1.068	6.8336
-1.0692	6.8408
-1.0684	6.8384
-1.07	6.8264
-1.07	6.8296
-1.0688	6.8312
-1.07	6.8212
-1.0692	6.8252
-1.0684	6.838
-1.0688	6.8336
-1.066	6.8324
-1.0684	6.8408
-1.0656	6.8392
-1.0664	6.8272
-1.068	6.8312
-1.0664	6.83
-1.0672	6.8224
-1.0676	6.8244
-1.0664	6.8384
-1.0676	6.8352
-1.0676	6.8324
-1.0676	6.8416
-1.0712	6.8384
-1.07	6.8264
-1.0692	6.8292
-1.0716	6.8308
-1.0692	6.8208
-1.0688	6.8252
-1.0664	6.8392
-1.0672	6.8332
-1.0672	6.8328
-1.066	6.8388
-1.0684	6.834
-1.0652	6.8232
-1.0664	6.826
-1.0664	6.8272
-1.0668	6.8172
-1.0676	6.82
-1.0672	6.8364
-1.0688	6.8288
-1.0676	6.8284
-1.0708	6.8368
-1.068	6.8356
-1.0692	6.8232
-1.0712	6.828
-1.0696	6.8264
-1.0704	6.8172
-1.0684	6.8216
-1.0684	6.832
-1.0668	6.8284
-1.0652	6.826
-1.0672	6.838
-1.0664	6.8352
-1.0668	6.822
-1.0664	6.828
-1.0676	6.828
-1.0672	6.8172
-1.0672	6.8216
-1.0688	6.8344
-1.0672	6.8292
-1.0696	6.828
-1.0696	6.836
-1.0696	6.8368
-1.0696	6.8232
-1.07	6.8272
-1.0696	6.8272
-1.068	6.818
-1.0688	6.822
-1.0672	6.836
-1.068	6.834
-1.068	6.8348
-1.0668	6.8416
-1.0668	6.84
-1.0668	6.8272
-1.0676	6.8308
-1.0652	6.832
-1.0696	6.8232
-1.068	6.8244
-1.068	6.838
-1.07	6.8316
-1.0696	6.8308
-1.0692	6.842
-1.0688	6.8376
-1.0688	6.8264
-1.07	6.8308
-1.07	6.8312
-1.0672	6.8208
-1.0676	6.8268
-1.0672	6.838
-1.066	6.8352
-1.0668	6.8324
-1.0664	6.8404
-1.0676	6.8392
-1.068	6.8272
-1.068	6.8308
-1.068	6.8332
-1.0692	6.8208
-1.0688	6.8248
-1.0692	6.8368
-1.0696	6.8328
-1.0688	6.8328
-1.0692	6.838
-1.0696	6.8352
-1.0696	6.8228
-1.0676	6.8268
-1.0672	6.8264
-1.0684	6.818
-1.0656	6.822
-1.0684	6.834
-1.066	6.8288
-1.066	6.8284
-1.0668	6.8368
-1.0668	6.8372
-1.0672	6.8224
-1.0656	6.8276
-1.0692	6.8272
-1.068	6.8184
-1.0704	6.8192
-1.0692	6.8336
-1.07	6.83
-1.0692	6.8276
-1.0696	6.838
-1.068	6.834
-1.07	6.8248
-1.0664	6.8252
-1.0676	6.828
-1.0656	6.8196
-1.0652	6.8208
-1.0656	6.8356
-1.066	6.83
-1.0676	6.8284
-1.0676	6.8384
-1.0668	6.8372
-1.0692	6.8212
-1.0664	6.8264
-1.0688	6.8268
-1.0696	6.8152
-1.0688	6.8212
-1.0696	6.8344
-1.0692	6.834
-1.0696	6.8328
-1.0696	6.8392
-1.0684	6.8388
-1.068	6.8264
-1.0672	6.8316
-1.0656	6.8312
-1.0664	6.8236
-1.0676	6.824
-1.066	6.8372
-1.0672	6.8324
-1.066	6.8328
-1.066	6.8432
-1.0684	6.8384
-1.0688	6.8276
-1.068	6.8312
-1.0696	6.8316
-1.0688	6.822
-1.0692	6.8248
-1.0704	6.8384
-1.07	6.8328
-1.0684	6.8328
-1.0684	6.84
-1.0664	6.8384
-1.0668	6.8272
-1.0668	6.83
-1.0652	6.8328
-1.0672	6.8212
-1.0656	6.8252
-1.0668	6.8384
-1.0676	6.8328
-1.0668	6.832
-1.0676	6.8376
-1.0672	6.8352
-1.0684	6.8204
-1.0684	6.8252
-1.0696	6.828
-1.0692	6.8172
-1.0692	6.8188
-1.0684	6.8348
-1.0692	6.8272
-1.068	6.828
